,words,tf,idf,tfidf
17201,μαιευτήριο,3.0,9.208839245849916,27.626517737549747
17202,μαιου,4.0,8.921157173398134,35.684628693592536
17203,μακάρι,15.0,7.599401333415815,113.99102000123723
17204,μακη,3.0,8.698013622083925,26.094040866251774
17205,μακιγιάζ,27.0,7.011614668513696,189.31359604986977
17206,μακιγιαζ,3.0,9.208839245849916,27.626517737549747
17207,μακριά,20.0,7.3117192609640345,146.23438521928068
17208,μακρια,12.0,7.822544884730025,93.8705386167603
17209,μαλάκας,3.0,9.61430435395808,28.84291306187424
17210,μαλιστα,3.0,9.208839245849916,27.626517737549747
17211,μαλλάκια,6.0,8.51569206528997,51.094152391739826
17212,μαλλί,5.0,8.698013622083925,43.49006811041963
17213,μαλλιά,44.0,6.593879467813718,290.13069658380357
17214,μαλλια,12.0,7.909556261719655,94.91467514063586
17215,μαλλιών,20.0,7.742502177056489,154.85004354112976
17216,μαλλον,4.0,8.921157173398134,35.684628693592536
17217,μαμά,28.0,6.643889888388379,186.0289168748746
17218,μαμάδες,4.0,8.921157173398134,35.684628693592536
17219,μαμάς,8.0,8.228009992838189,65.82407994270551
17220,μαμα,9.0,7.534862812278244,67.8137653105042
17221,μανα,4.0,8.921157173398134,35.684628693592536
17222,μανεκέν,4.0,8.921157173398134,35.684628693592536
17223,μανούλα,6.0,8.698013622083925,52.18808173250355
17224,μαρία,20.0,7.363012555351585,147.2602511070317
17225,μαρίνα,9.0,8.228009992838189,74.0520899355437
17226,μαρίνας,4.0,9.208839245849916,36.83535698339966
17227,μαραβέγιας,3.0,9.208839245849916,27.626517737549747
17228,μαραθωνα,5.0,8.698013622083925,43.49006811041963
17229,μαραθώνα,5.0,8.698013622083925,43.49006811041963
17230,μαργαρίτα,5.0,8.698013622083925,43.49006811041963
17231,μαριάννα,5.0,8.698013622083925,43.49006811041963
17232,μαρια,4.0,9.208839245849916,36.83535698339966
17233,μαριλένα,7.0,8.698013622083925,60.886095354587475
17234,μαριλενα,4.0,9.208839245849916,36.83535698339966
17235,μαρμελάδα,4.0,8.921157173398134,35.684628693592536
17236,μας,1428.0,3.2810247258183898,4685.30330846866
17237,μαστε,3.0,4.878105905563585,14.634317716690754
17238,μαστιχωτό,4.0,8.921157173398134,35.684628693592536
17239,ματ,9.0,3.762101874183606,33.858916867652454
17240,ματάκι,3.0,9.208839245849916,27.626517737549747
17241,ματθαίο,4.0,8.698013622083925,34.7920544883357
17242,ματθαίος,8.0,8.921157173398134,71.36925738718507
17243,ματιά,8.0,7.822544884730025,62.5803590778402
17244,ματια,50.0,6.436250523610134,321.8125261805067
17245,ματιών,9.0,8.228009992838189,74.0520899355437
17246,ματς,28.0,7.21640908115971,202.05945427247187
17247,μαυρη,3.0,9.208839245849916,27.626517737549747
17248,μαυρο,8.0,7.909556261719655,63.27645009375724
17249,μαχητές,7.0,8.361541385462711,58.530789698238976
17250,μαχητών,4.0,8.921157173398134,35.684628693592536
17251,μαϊουδήλωσε,3.0,9.208839245849916,27.626517737549747
17252,μαύρα,9.0,8.228009992838189,74.0520899355437
17253,μαύρη,5.0,8.698013622083925,43.49006811041963
17254,μαύρισμα,3.0,9.208839245849916,27.626517737549747
17255,μαύρο,32.0,6.781091009901864,216.99491231685965
17256,μαύρους,4.0,8.921157173398134,35.684628693592536
17257,μείνανε,4.0,8.921157173398134,35.684628693592536
17258,μείνει,16.0,6.9752470243428215,111.60395238948514
17259,μείνεις,8.0,8.228009992838189,65.82407994270551
17260,μείνετε,15.0,7.599401333415815,113.99102000123723
17261,μείνουν,5.0,8.698013622083925,43.49006811041963
17262,μείνω,8.0,8.361541385462711,66.89233108370169
17263,μείωση,3.0,9.208839245849916,27.626517737549747
17264,μεγάλα,12.0,7.822544884730025,93.8705386167603
17265,μεγάλες,17.0,7.534862812278244,128.09266780873014
17266,μεγάλη,89.0,5.7748520413647695,513.9618316814644
17267,μεγάλης,10.0,8.00486644152398,80.0486644152398
17268,μεγάλο,66.0,5.753574642917484,379.7359264325539
17269,μεγάλοι,4.0,8.921157173398134,35.684628693592536
17270,μεγάλος,16.0,7.668394204902767,122.69430727844427
17271,μεγάλου,6.0,7.822544884730025,46.93526930838015
17272,μεγάλους,6.0,8.51569206528997,51.094152391739826
17273,μεγέθη,3.0,9.208839245849916,27.626517737549747
17274,μεγαλείο,4.0,8.921157173398134,35.684628693592536
17275,μεγαλη,11.0,7.909556261719655,87.0051188789162
17276,μεγαλο,20.0,7.049354996496543,140.98709992993088
17277,μεγαλος,6.0,8.51569206528997,51.094152391739826
17278,μεγαλυτερο,3.0,9.208839245849916,27.626517737549747
17279,μεγαλωνει,11.0,7.909556261719655,87.0051188789162
17280,μεγαλύτερες,4.0,8.921157173398134,35.684628693592536
17281,μεγαλύτερη,12.0,7.47423819046181,89.69085828554171
17282,μεγαλύτερης,5.0,8.698013622083925,43.49006811041963
17283,μεγαλύτερο,14.0,7.3117192609640345,102.36406965349649
17284,μεγαλύτεροι,4.0,8.921157173398134,35.684628693592536
17285,μεγαλύτερος,4.0,8.921157173398134,35.684628693592536
17286,μεγαλώνει,10.0,8.00486644152398,80.0486644152398
17287,μεγαλώνουμε,3.0,9.208839245849916,27.626517737549747
17288,μεγαλώσει,3.0,9.208839245849916,27.626517737549747
17289,μεθαυριο,3.0,9.61430435395808,28.84291306187424
17290,μεθεπομενο,4.0,8.921157173398134,35.684628693592536
17291,μεθυστικές,3.0,9.208839245849916,27.626517737549747
17292,μεινει,3.0,8.51569206528997,25.547076195869913
17293,μεινεις,3.0,9.208839245849916,27.626517737549747
17294,μειον,6.0,8.51569206528997,51.094152391739826
17295,μεις,3.0,6.90625415285587,20.71876245856761
17296,μελέτη,8.0,8.361541385462711,66.89233108370169
17297,μελίνα,24.0,7.363012555351585,176.71230132843803
17298,μελβούρνη,3.0,9.208839245849916,27.626517737549747
17299,μενα,8.0,6.500789044747705,52.00631235798164
17300,μενεγάκη,9.0,8.110226957181807,72.99204261463626
17301,μενού,6.0,8.51569206528997,51.094152391739826
17302,μεξικό,3.0,9.61430435395808,28.84291306187424
17303,μερα,47.0,3.8825825106126373,182.48137799879396
17304,μερες,18.0,6.752103473028612,121.53786251451501
17305,μεριά,3.0,9.208839245849916,27.626517737549747
17306,μερικά,7.0,8.361541385462711,58.530789698238976
17307,μερικές,12.0,7.822544884730025,93.8705386167603
17308,μερικοί,6.0,8.698013622083925,52.18808173250355
17309,μερος,21.0,7.41707977662186,155.75867530905907
17310,μες,15.0,6.087943829341919,91.31915744012878
17311,μεσάνυχτα,11.0,7.909556261719655,87.0051188789162
17312,μεσα,31.0,6.318467487953751,195.8724921265663
17313,μεσημέρι,28.0,6.9752470243428215,195.306916681599
17314,μεσημεριανό,3.0,9.208839245849916,27.626517737549747
17315,μεσσήνη,3.0,9.208839245849916,27.626517737549747
17316,μεσω,3.0,9.208839245849916,27.626517737549747
17317,μετάδοση,5.0,8.698013622083925,43.49006811041963
17318,μετίν,13.0,8.921157173398134,115.97504325417574
17319,μεταμορφωθεί,5.0,8.698013622083925,43.49006811041963
17320,μεταμορφωνομαστε,3.0,9.208839245849916,27.626517737549747
17321,μεταμφίεση,3.0,8.361541385462711,25.084624156388134
17322,μεταμφίεσης,4.0,8.921157173398134,35.684628693592536
17323,μεταμόρφωση,3.0,9.208839245849916,27.626517737549747
17324,μετανιώνεις,3.0,9.208839245849916,27.626517737549747
17325,μεταξυ,3.0,9.208839245849916,27.626517737549747
17326,μεταξύ,23.0,7.262929096794602,167.04736922627586
17327,μεταφέρεται,4.0,9.208839245849916,36.83535698339966
17328,μεταφέροντας,4.0,8.921157173398134,35.684628693592536
17329,μεταφέρουν,4.0,8.921157173398134,35.684628693592536
17330,μεταφεροντας,3.0,9.208839245849916,27.626517737549747
17331,μεταφορικά,10.0,8.00486644152398,80.0486644152398
17332,μεταφορικα,3.0,9.208839245849916,27.626517737549747
17333,μεταφράσεις,4.0,8.921157173398134,35.684628693592536
17334,μεταφραση,4.0,8.921157173398134,35.684628693592536
17335,μετιν,7.0,8.698013622083925,60.886095354587475
17336,μετράμε,6.0,8.51569206528997,51.094152391739826
17337,μετράνε,3.0,9.208839245849916,27.626517737549747
17338,μετρητά,3.0,9.208839245849916,27.626517737549747
17339,μετρό,7.0,8.361541385462711,58.530789698238976
17340,μεχρι,20.0,7.3117192609640345,146.23438521928068
17341,μηδέν,6.0,8.698013622083925,52.18808173250355
17342,μηνά,8.0,8.228009992838189,65.82407994270551
17343,μηνάς,11.0,8.698013622083925,95.67814984292318
17344,μηνα,50.0,6.2131069722959245,310.6553486147962
17345,μηνααααα,3.0,9.208839245849916,27.626517737549747
17346,μηνυμα,9.0,7.742502177056489,69.6825195935084
17347,μηνυματα,4.0,8.921157173398134,35.684628693592536
17348,μηνύματα,10.0,8.00486644152398,80.0486644152398
17349,μητέρα,12.0,7.742502177056489,92.91002612467787
17350,μητέρας,5.0,8.698013622083925,43.49006811041963
17351,μηχανή,5.0,8.698013622083925,43.49006811041963
17352,μι,4.0,3.351858926121728,13.407435704486913
17353,μιά,5.0,7.909556261719655,39.547781308598275
17354,μια,579.0,3.9600623248620153,2292.876086095107
17355,μιας,20.0,7.262929096794602,145.25858193589204
17356,μικρά,14.0,7.668394204902767,107.35751886863873
17357,μικρές,8.0,8.228009992838189,65.82407994270551
17358,μικρή,52.0,6.3756259017937,331.53254689327235
17359,μικρη,9.0,8.110226957181807,72.99204261463626
17360,μικρο,3.0,7.12939770417008,21.388193112510237
17361,μικροί,8.0,8.228009992838189,65.82407994270551
17362,μικρού,6.0,7.742502177056489,46.455013062338935
17363,μικρούς,7.0,8.361541385462711,58.530789698238976
17364,μικρό,24.0,6.752103473028612,162.05048335268668
17365,μικρός,5.0,8.698013622083925,43.49006811041963
17366,μικρότερους,3.0,9.208839245849916,27.626517737549747
17367,μικρόφωνο,3.0,9.208839245849916,27.626517737549747
17368,μιλά,6.0,6.696533621873801,40.179201731242806
17369,μιλάει,14.0,7.668394204902767,107.35751886863873
17370,μιλάμε,7.0,8.361541385462711,58.530789698238976
17371,μιλάνε,3.0,9.208839245849916,27.626517737549747
17372,μιλάς,4.0,8.921157173398134,35.684628693592536
17373,μιλάω,5.0,8.921157173398134,44.60578586699067
17374,μιλήσουν,3.0,9.208839245849916,27.626517737549747
17375,μιλήσω,4.0,8.921157173398134,35.684628693592536
17376,μιλα,25.0,7.011614668513696,175.2903667128424
17377,μιλαμε,3.0,9.208839245849916,27.626517737549747
17378,μιλας,3.0,9.208839245849916,27.626517737549747
17379,μιλησει,8.0,8.228009992838189,65.82407994270551
17380,μιλουτίνοφ,3.0,9.208839245849916,27.626517737549747
17381,μιμιδια,8.0,8.228009992838189,65.82407994270551
17382,μιραν,4.0,9.208839245849916,36.83535698339966
17383,μισά,6.0,9.61430435395808,57.68582612374848
17384,μισή,8.0,8.228009992838189,65.82407994270551
17385,μισο,3.0,7.668394204902767,23.0051826147083
17386,μισό,5.0,8.921157173398134,44.60578586699067
17387,μιχάλη,5.0,8.110226957181807,40.551134785909035
17388,μιχάλης,4.0,8.921157173398134,35.684628693592536
17389,μλκα,3.0,9.208839245849916,27.626517737549747
17390,μλκια,3.0,9.208839245849916,27.626517737549747
17391,μοίρα,8.0,8.361541385462711,66.89233108370169
17392,μοδα,3.0,9.208839245849916,27.626517737549747
17393,μοιάζει,7.0,8.361541385462711,58.530789698238976
17394,μοιάζω,3.0,9.208839245849916,27.626517737549747
17395,μοιράζεσαι,7.0,8.361541385462711,58.530789698238976
17396,μοιράστηκα,3.0,9.208839245849916,27.626517737549747
17397,μοιραστήκαμε,3.0,9.208839245849916,27.626517737549747
17398,μοιραστούν,3.0,9.208839245849916,27.626517737549747
17399,μοιραστώ,4.0,8.921157173398134,35.684628693592536
17400,μολέντο,3.0,9.61430435395808,28.84291306187424
17401,μολίνς,4.0,8.921157173398134,35.684628693592536
17402,μολις,16.0,7.742502177056489,123.88003483290382
17403,μολωνλαβε,137.0,5.409611734567114,741.1168076356946
17404,μολὼνλαβέ,3.0,9.208839245849916,27.626517737549747
17405,μονάχα,4.0,8.921157173398134,35.684628693592536
17406,μοναδικά,28.0,7.088575709649825,198.4801198701951
17407,μοναδικές,17.0,7.47423819046181,127.06204923785076
17408,μοναδική,57.0,6.2131069722959245,354.1470974208677
17409,μοναδικής,4.0,8.921157173398134,35.684628693592536
17410,μοναδικη,3.0,9.208839245849916,27.626517737549747
17411,μοναδικό,34.0,6.500789044747705,221.02682752142198
17412,μοναδικός,12.0,7.822544884730025,93.8705386167603
17413,μοναξιά,3.0,9.208839245849916,27.626517737549747
17414,μοναστήρι,3.0,9.208839245849916,27.626517737549747
17415,μονες,3.0,9.208839245849916,27.626517737549747
17416,μονη,7.0,8.00486644152398,56.03406509066786
17417,μονο,84.0,5.900732287253772,495.66151212931686
17418,μοντέλα,4.0,8.921157173398134,35.684628693592536
17419,μοντέρνα,3.0,9.208839245849916,27.626517737549747
17420,μοντέρνο,3.0,9.208839245849916,27.626517737549747
17421,μορφή,5.0,8.698013622083925,43.49006811041963
17422,μοσχάρι,4.0,9.208839245849916,36.83535698339966
17423,μου,1621.0,3.1085202938298515,5038.911396298189
17424,μουν,3.0,7.21640908115971,21.649227243479128
17425,μους,4.0,7.21640908115971,28.86563632463884
17426,μουσείο,14.0,7.011614668513696,98.16260535919174
17427,μουσείου,15.0,7.599401333415815,113.99102000123723
17428,μουσικά,3.0,9.61430435395808,28.84291306187424
17429,μουσική,54.0,6.164316808126492,332.87310763883056
17430,μουσικής,11.0,7.909556261719655,87.0051188789162
17431,μουσικη,5.0,9.208839245849916,46.04419622924958
17432,μουσικού,5.0,8.698013622083925,43.49006811041963
17433,μουσικό,8.0,8.361541385462711,66.89233108370169
17434,μουστάκι,3.0,9.208839245849916,27.626517737549747
17435,μουυ,5.0,7.822544884730025,39.11272442365012
17436,μουυυ,7.0,8.361541385462711,58.530789698238976
17437,μούτρα,4.0,8.921157173398134,35.684628693592536
17438,μπάλα,6.0,8.51569206528997,51.094152391739826
17439,μπάμπης,4.0,8.921157173398134,35.684628693592536
17440,μπάνιο,10.0,8.00486644152398,80.0486644152398
17441,μπάρα,4.0,8.51569206528997,34.06276826115988
17442,μπάσκετ,12.0,7.822544884730025,93.8705386167603
17443,μπέγια,3.0,9.208839245849916,27.626517737549747
17444,μπήκα,5.0,8.698013622083925,43.49006811041963
17445,μπήκε,10.0,8.00486644152398,80.0486644152398
17446,μπαίνει,13.0,7.47423819046181,97.16509647600353
17447,μπαίνεις,4.0,8.921157173398134,35.684628693592536
17448,μπαίνετε,3.0,9.208839245849916,27.626517737549747
17449,μπαίνοντας,4.0,8.921157173398134,35.684628693592536
17450,μπαίνουμε,3.0,9.208839245849916,27.626517737549747
17451,μπαίνουν,4.0,8.921157173398134,35.684628693592536
17452,μπαζερ,3.0,9.208839245849916,27.626517737549747
17453,μπαζιώτη,3.0,9.208839245849916,27.626517737549747
17454,μπαλαρίνες,3.0,9.208839245849916,27.626517737549747
17455,μπαλκόνι,8.0,8.228009992838189,65.82407994270551
17456,μπαλτζή,4.0,8.921157173398134,35.684628693592536
17457,μπαλόνια,4.0,8.921157173398134,35.684628693592536
17458,μπαμ,4.0,7.534862812278244,30.139451249112977
17459,μπαμπά,9.0,7.822544884730025,70.40290396257022
17460,μπαμπάς,4.0,8.921157173398134,35.684628693592536
17461,μπανάκι,4.0,8.921157173398134,35.684628693592536
17462,μπανάνα,4.0,9.208839245849916,36.83535698339966
17463,μπανιο,7.0,8.51569206528997,59.609844457029794
17464,μπαντα,10.0,8.00486644152398,80.0486644152398
17465,μπαρ,7.0,7.909556261719655,55.36689383203758
17466,μπαρέτα,3.0,9.208839245849916,27.626517737549747
17467,μπαχαρ,8.0,8.361541385462711,66.89233108370169
17468,μπείτε,35.0,6.752103473028612,236.3236215560014
17469,μπεζ,10.0,8.110226957181807,81.10226957181807
17470,μπει,15.0,6.102758915127059,91.54138372690589
17471,μπεις,3.0,9.208839245849916,27.626517737549747
17472,μπειτε,4.0,8.921157173398134,35.684628693592536
17473,μπενάκη,25.0,7.12939770417008,178.23494260425198
17474,μπεργκ,15.0,7.822544884730025,117.33817327095038
17475,μπες,30.0,6.940155704531551,208.20467113594654
17476,μπικίνι,8.0,8.361541385462711,66.89233108370169
17477,μπισκότα,5.0,8.698013622083925,43.49006811041963
17478,μπισκότο,3.0,9.208839245849916,27.626517737549747
17479,μπλε,31.0,6.90625415285587,214.09387873853197
17480,μπλογκ,4.0,8.921157173398134,35.684628693592536
17481,μπλουζάκι,4.0,8.361541385462711,33.446165541850846
17482,μπλουζάκια,3.0,9.208839245849916,27.626517737549747
17483,μπλουζα,19.0,7.171957318588875,136.26718905318862
17484,μπλουζακι,5.0,8.698013622083925,43.49006811041963
17485,μπλούζα,21.0,7.262929096794602,152.52151103268665
17486,μπλόγκ,3.0,9.208839245849916,27.626517737549747
17487,μπορέσει,4.0,8.921157173398134,35.684628693592536
17488,μπορεί,79.0,5.344606904258118,422.2239454363913
17489,μπορείς,42.0,6.643889888388379,279.0433753123119
17490,μπορείτε,31.0,6.940155704531551,215.1448268404781
17491,μπορει,18.0,6.643889888388379,119.59001799099082
17492,μπορεις,16.0,7.599401333415815,121.59042133465304
17493,μπορειτε,6.0,8.51569206528997,51.094152391739826
17494,μπορουσα,5.0,8.921157173398134,44.60578586699067
17495,μπορούμε,13.0,7.822544884730025,101.69308350149032
17496,μπορούν,23.0,7.3117192609640345,168.1695430021728
17497,μπορούσα,11.0,7.909556261719655,87.0051188789162
17498,μπορούσε,8.0,7.909556261719655,63.27645009375724
17499,μπορούσες,3.0,9.208839245849916,27.626517737549747
17500,μπορω,18.0,7.47423819046181,134.53628742831256
17501,μπορώ,29.0,7.011614668513696,203.33682538689717
17502,μπουγάτσα,3.0,9.208839245849916,27.626517737549747
17503,μπουζουκια,3.0,9.208839245849916,27.626517737549747
17504,μπουμάλ,5.0,8.921157173398134,44.60578586699067
17505,μπουν,4.0,8.921157173398134,35.684628693592536
17506,μπουρακ,3.0,9.61430435395808,28.84291306187424
17507,μπουρνάζι,3.0,9.61430435395808,28.84291306187424
17508,μπουρούση,3.0,8.361541385462711,25.084624156388134
17509,μπουρούσης,6.0,8.51569206528997,51.094152391739826
17510,μπούμερανγκ,4.0,9.61430435395808,38.45721741583232
17511,μπράβο,17.0,7.668394204902767,130.36270148334702
17512,μπραβο,9.0,8.110226957181807,72.99204261463626
17513,μπραζιλ,5.0,8.698013622083925,43.49006811041963
17514,μπρελόκ,3.0,9.208839245849916,27.626517737549747
17515,μπρονζέ,3.0,9.208839245849916,27.626517737549747
17516,μπροστά,21.0,7.262929096794602,152.52151103268665
17517,μπροστα,4.0,8.921157173398134,35.684628693592536
17518,μπρουσκο,28.0,7.011614668513696,196.3252107183835
17519,μπρούσκο,23.0,7.41707977662186,170.5928348623028
17520,μπω,7.0,8.361541385462711,58.530789698238976
17521,μπόρα,4.0,8.921157173398134,35.684628693592536
17522,μπόρεσα,5.0,8.921157173398134,44.60578586699067
17523,μπύρα,3.0,9.208839245849916,27.626517737549747
17524,μυαλο,5.0,8.228009992838189,41.14004996419094
17525,μυαλού,3.0,9.208839245849916,27.626517737549747
17526,μυαλό,31.0,6.90625415285587,214.09387873853197
17527,μυελού,6.0,9.208839245849916,55.253035475099495
17528,μυκονος,3.0,9.208839245849916,27.626517737549747
17529,μυκόνου,7.0,8.361541385462711,58.530789698238976
17530,μυρίζει,9.0,8.110226957181807,72.99204261463626
17531,μυρίζουν,5.0,8.698013622083925,43.49006811041963
17532,μυρτω,13.0,7.822544884730025,101.69308350149032
17533,μυρτώ,23.0,8.00486644152398,184.11192815505154
17534,μυρωδιά,7.0,8.361541385462711,58.530789698238976
17535,μυρωδιές,8.0,8.228009992838189,65.82407994270551
17536,μυστήριο,3.0,9.208839245849916,27.626517737549747
17537,μυστηριώδη,3.0,9.208839245849916,27.626517737549747
17538,μυστικά,16.0,7.534862812278244,120.5578049964519
17539,μυστικα,5.0,8.698013622083925,43.49006811041963
17540,μυστικο,5.0,8.698013622083925,43.49006811041963
17541,μυστικό,16.0,7.534862812278244,120.5578049964519
17542,μυτιλήνη,5.0,8.921157173398134,44.60578586699067
17543,μωβ,4.0,8.921157173398134,35.684628693592536
17544,μωρά,5.0,7.822544884730025,39.11272442365012
17545,μωράκι,5.0,8.921157173398134,44.60578586699067
17546,μωρέ,8.0,8.228009992838189,65.82407994270551
17547,μωρε,7.0,8.361541385462711,58.530789698238976
17548,μωρο,7.0,8.361541385462711,58.530789698238976
17549,μωρό,32.0,7.12939770417008,228.14072653344255
17550,μόδα,9.0,7.742502177056489,69.6825195935084
17551,μόδας,4.0,8.921157173398134,35.684628693592536
17552,μόλις,51.0,6.457303932807966,329.3225005732063
17553,μόνη,24.0,7.363012555351585,176.71230132843803
17554,μόνο,221.0,4.922956471728936,1087.9733802520948
17555,μόνος,12.0,7.909556261719655,94.91467514063586
17556,μόσχευμα,3.0,9.208839245849916,27.626517737549747
17557,μύκονος,9.0,8.110226957181807,72.99204261463626
17558,μύρισε,5.0,8.698013622083925,43.49006811041963
17559,μύρος,3.0,9.208839245849916,27.626517737549747
17560,μύτη,5.0,8.698013622083925,43.49006811041963
17561,μὲ,3.0,10.307451534518025,30.922354603554076
17562,ν,36.0,1.3256442111404905,47.72319160105766
17563,νew,3.0,9.208839245849916,27.626517737549747
17564,νάξου,4.0,8.921157173398134,35.684628693592536
17565,νέα,150.0,5.257595527268489,788.6393290902733
17566,νέας,14.0,7.668394204902767,107.35751886863873
17567,νέες,21.0,7.3117192609640345,153.54610448024474
17568,νέο,171.0,4.994245555476238,854.0159899864367
17569,νέοι,3.0,9.208839245849916,27.626517737549747
17570,νέος,17.0,7.47423819046181,127.06204923785076
17571,νέου,9.0,7.47423819046181,67.26814371415628
17572,νέους,8.0,8.228009992838189,65.82407994270551
17573,νίκη,21.0,5.8886109267214275,123.66082946114997
17574,νίκησε,5.0,8.921157173398134,44.60578586699067
17575,νίκο,7.0,6.873464330032879,48.11425031023015
17576,νίκολα,3.0,9.208839245849916,27.626517737549747
17577,νίκολς,4.0,8.921157173398134,35.684628693592536
17578,νίκος,23.0,7.599401333415815,174.78623066856375
17579,νίκου,5.0,8.698013622083925,43.49006811041963
17580,ναι,122.0,3.4509895499234386,421.02072509065954
17581,ναιτζ,3.0,9.61430435395808,28.84291306187424
17582,ναρκωτικα,6.0,8.51569206528997,51.094152391739826
17583,νατάσα,4.0,8.921157173398134,35.684628693592536
17584,ναταλι,3.0,9.208839245849916,27.626517737549747
17585,νατασα,3.0,9.208839245849916,27.626517737549747
17586,ναό,10.0,8.00486644152398,80.0486644152398
17587,νεα,28.0,6.9752470243428215,195.306916681599
17588,νεανική,3.0,9.208839245849916,27.626517737549747
17589,νεες,10.0,8.00486644152398,80.0486644152398
17590,νεκτάριο,6.0,8.698013622083925,52.18808173250355
17591,νεο,61.0,6.058956292468666,369.59633384058867
17592,νεος,10.0,8.00486644152398,80.0486644152398
17593,νερό,6.0,8.698013622083925,52.18808173250355
17594,νεσεσέρ,3.0,9.208839245849916,27.626517737549747
17595,νευρο,9.0,8.110226957181807,72.99204261463626
17596,νεύρα,9.0,8.228009992838189,74.0520899355437
17597,νησάκι,5.0,8.921157173398134,44.60578586699067
17598,νησί,70.0,6.058956292468666,424.12694047280667
17599,νησι,3.0,7.41707977662186,22.25123932986558
17600,νησιά,8.0,8.228009992838189,65.82407994270551
17601,νησιού,7.0,8.361541385462711,58.530789698238976
17602,νι,12.0,2.7636486670165157,33.16378400419819
17603,νιάρχος,6.0,8.51569206528997,51.094152391739826
17604,νικήτρια,15.0,7.599401333415815,113.99102000123723
17605,νικήτριες,9.0,8.110226957181807,72.99204261463626
17606,νικητές,12.0,8.228009992838189,98.73611991405826
17607,νικητή,9.0,6.841715631718299,61.57544068546469
17608,νικητής,23.0,7.171957318588875,164.95501832754414
17609,νικητης,3.0,9.208839245849916,27.626517737549747
17610,νικητρια,3.0,9.208839245849916,27.626517737549747
17611,νικόλ,8.0,7.668394204902767,61.347153639222135
17612,νικόλα,6.0,8.51569206528997,51.094152391739826
17613,νινσмαтєяα,18.0,7.41707977662186,133.50743597919347
17614,νιχάν,15.0,8.921157173398134,133.817357600972
17615,νιχαν,28.0,8.921157173398134,249.79240085514775
17616,νιωθω,4.0,8.921157173398134,35.684628693592536
17617,νιώθει,6.0,8.51569206528997,51.094152391739826
17618,νιώθουμε,5.0,8.698013622083925,43.49006811041963
17619,νιώθουν,3.0,9.208839245849916,27.626517737549747
17620,νιώθω,21.0,7.3117192609640345,153.54610448024474
17621,νιώσε,4.0,7.47423819046181,29.89695276184724
17622,νιώσει,7.0,7.668394204902767,53.67875943431937
17623,νιώσεις,7.0,8.361541385462711,58.530789698238976
17624,νιώσουμε,3.0,9.208839245849916,27.626517737549747
17625,νο,19.0,2.937220892710944,55.80719696150794
17626,νοιάζει,4.0,8.921157173398134,35.684628693592536
17627,νοιάζεται,3.0,9.61430435395808,28.84291306187424
17628,νομίζεις,7.0,8.51569206528997,59.609844457029794
17629,νομίζω,21.0,7.262929096794602,152.52151103268665
17630,νομιζα,3.0,9.208839245849916,27.626517737549747
17631,νομιζεις,6.0,8.51569206528997,51.094152391739826
17632,νομιζω,8.0,8.361541385462711,66.89233108370169
17633,νομος,3.0,9.208839245849916,27.626517737549747
17634,νονά,5.0,8.698013622083925,43.49006811041963
17635,νονός,4.0,8.921157173398134,35.684628693592536
17636,νος,6.0,5.351624476916765,32.10974686150059
17637,νοσοκομείο,14.0,7.909556261719655,110.73378766407517
17638,νοστιμιά,4.0,8.921157173398134,35.684628693592536
17639,νου,11.0,4.257718079286067,46.83489887214674
17640,νούμερο,7.0,8.361541385462711,58.530789698238976
17641,ντ,7.0,2.732893050315545,19.130251352208813
17642,ντέρμπι,3.0,9.208839245849916,27.626517737549747
17643,ντε,6.0,4.09084543343316,24.545072600598964
17644,ντενίζ,3.0,9.61430435395808,28.84291306187424
17645,ντιλέκ,7.0,8.921157173398134,62.44810021378694
17646,ντιλεκ,24.0,7.363012555351585,176.71230132843803
17647,ντινα,25.0,7.21640908115971,180.41022702899275
17648,ντομάτα,3.0,9.208839245849916,27.626517737549747
17649,ντονατεικο,3.0,9.208839245849916,27.626517737549747
17650,ντουμπαι,4.0,8.921157173398134,35.684628693592536
17651,ντροπή,5.0,8.698013622083925,43.49006811041963
17652,ντύσιμο,9.0,8.110226957181807,72.99204261463626
17653,νυφικά,8.0,8.228009992838189,65.82407994270551
17654,νυφικό,6.0,8.51569206528997,51.094152391739826
17655,νυχτες,8.0,7.822544884730025,62.5803590778402
17656,νωρίς,20.0,7.47423819046181,149.4847638092362
17657,νωρίτερα,7.0,8.361541385462711,58.530789698238976
17658,νωρις,12.0,8.00486644152398,96.05839729828776
17659,νωριτερα,5.0,8.698013622083925,43.49006811041963
17660,νόημα,9.0,8.110226957181807,72.99204261463626
17661,νόμιζα,5.0,8.921157173398134,44.60578586699067
17662,νόμιζες,3.0,9.208839245849916,27.626517737549747
17663,νόμο,3.0,8.361541385462711,25.084624156388134
17664,νόμος,5.0,8.921157173398134,44.60578586699067
17665,νόστιμη,5.0,8.00486644152398,40.0243322076199
17666,νόστιμο,4.0,8.921157173398134,35.684628693592536
17667,νότα,3.0,8.00486644152398,24.01459932457194
17668,νότες,6.0,8.51569206528997,51.094152391739826
17669,νότη,5.0,7.534862812278244,37.67431406139122
17670,νύφες,3.0,9.208839245849916,27.626517737549747
17671,νύφη,6.0,8.51569206528997,51.094152391739826
17672,νύχια,5.0,8.698013622083925,43.49006811041963
17673,νύχτα,15.0,6.2131069722959245,93.19660458443887
17674,νύχτας,3.0,9.208839245849916,27.626517737549747
17675,νύχτες,4.0,8.921157173398134,35.684628693592536
